Bank Name,Financial Text,Financial Term
NRW Bank,"The Staff  / Services segment comprises the Service and Staff 
business units such as IT / Organisation / Internal Services, Risk 
Control, Finance as well as Corporate Development including the 
participations in the public interest",interest
NRW Bank,"1 Results of Operations
Net Interest Income
At € 668",interest
NRW Bank,"BANK’s net interest income was lower 
than in the previous year (2020: € 719",interest
NRW Bank,"Increased interest  
income in the capital market business contrasted with lower 
interest income in the promotional business units, which was due 
to improved promotional terms and conditions, as well as lower 
earnings contributions from equity investments held in the public 
interest",investment
NRW Bank,"As in the previous years, net income is 
exactly identical with the federal interest expenses pursuant to 
Section 14 of the Act on NRW",interest
NRW Bank,"Segment Results
Net interest income in the Programme-based Promotion segment 
comprises the results of the promotional business units and 
amounted to € 202",interest
NRW Bank,"As in the previous year, the Housing Promotion business unit 
again accounted for the biggest portion of net interest income, 
at € 158",interest
NRW Bank,"In connection with the low interest rates, many  
borrowers took advantage of their contractual right to repay their 
loans in full or in part at any time without having to pay a prepay -
ment penalty",interest
NRW Bank,"These unscheduled repayments led to reduced 
receivables and, consequently, to reduced interest income",interest
NRW Bank,"In the equity investment business, the result of € 153",investment
NRW Bank,"Annual Report 2021
49
Management Report
The risk result in the equity investment and securities business 
amounted to € 25",investment
NRW Bank,"7 million, net interest income in the Other Promotion / 
 Liquidity Management segment exceeded the previous year’s 
€ 389",interest
NRW Bank,"The withdrawal and the termination of own issues resulted in net 
losses of € −49",loss
NRW Bank,"Reasons for investors to return the securities include, municipalities in 2021 made it possible to regain scope for interest  
rate reductions that had been lost due to the low interest rates, 
which increased the attractiveness of many promotional loan 
programmes",interest
NRW Bank,"On balance, the “Förderleistung” used in the form 
of interest rate subsidies was much higher than in the previous 
year",interest
NRW Bank,"Net interest income in Equity Finance increased primarily due to 
higher profit distributions",profit
NRW Bank,"On the one hand, 
commission income for liability releases under the NRW",liability
NRW Bank,"0 million, which had been established in  
the previous year in view of the COVID-related extraordinary 
uncertainty in the assessment of credit risks, remained un -
changed",credit
NRW Bank,"Annual Report 2021
50
Management Report
on a par with the previous year and was mainly attributable to 
interest expenses in conjunction with the valuation of provisions 
for pensions and additional benefits",interest
NRW Bank,"8 million  
from the sale of the investment in Westdeutsche Spielbanken GmbH",investment
NRW Bank,"2 Financial Position
Being the state’s promotional bank and benefiting from institu -
tional liability, guarantor liability and an explicit funding guarantee  
from its guarantor, NRW",liability
NRW Bank,"BANK’s creditworthiness and 
reconfirmed the Bank’s good ratings",credit
NRW Bank,"for instance, the desire to change their maturity profiles and 
nominal interest rates as well as to optimise existing lines",interest
NRW Bank,"In 
the long term, this will improve the Bank’s funding base and 
strengthen its profitability, as the Bank may make new issues at 
current conditions",profit
NRW Bank,"Net interest income in the Staff / Services segment amounted to 
€ 53",interest
NRW Bank,"3 million) and mainly included earnings  
contributions from participations held in the public interest and 
from the investment of personnel provisions",investment
NRW Bank,"7 million) was more or less 
Annual Report 2021
51
Management ReportList of current ratings
Fitch Ratings Moody’s Standard & Poor’s
Long-term rating AAA Aa1 AA
Short-term rating F1+ P–1 A–1+
Outlook stable stable stable
The funding transactions with domestic investors are dominated 
by bearer bonds, note loans and registered bonds",bonds
NRW Bank,"Other sources of refinancing were the ECB’s TLTRO III 
as well as programme-linked funds from KfW Bankengruppe and 
Landwirtschaftliche Rentenbank for the on-lending business",funds
NRW Bank,"At 25% (2020: 12%), 
green bonds and social bonds accounted for a growing share of 
NRW",bonds
NRW Bank,"EUR 32% USD 24%
HKD 1%
GBP 17%
NZD 1%
AUD Social Bonds 4%EUR Green Bonds 8%
EUR Social Bonds 13%
Annual Report 2021
52
Management Report
declined to € 13",bonds
NRW Bank,"Moreover,  
time deposits decreased by € 0",deposit
NRW Bank,"6 billion), bonds and other interest-
bearing securities remained largely unchanged",interest
NRW Bank,"BANK’s equity investments and equity 
investments in affiliated companies remained unchanged from 
the previous year at € 2",investment
NRW Bank,"Under the house bank procedure, customers file 
an application for promotional funds with the house bank, which 
passes it on to NRW",funds
NRW Bank,"BANK then makes the funds 
available to the customer through their house bank",funds
NRW Bank,"4
Bonds and other interest-bearing securities 38",interest
NRW Bank,"6
Equity investments in non-affiliated and affiliated companies 2",investment
NRW Bank,"Equity capital as defined in the German Commercial Code (HGB) 
remained unchanged at € 18",equity
NRW Bank,"2 billion), mostly of KfW Bankengruppe as well as of 
the European Investment Bank (EIB), the Council of Europe 
Development Bank (CEB) and Landwirtschaftliche Rentenbank, 
for general refinancing",investment
NRW Bank,"0
Equity capital 18",equity
NRW Bank,"The bottleneck is primarily affecting the automotive 
industry, which, however, plays a far less important role in North The regulatory capital requirements were complied with at all 
times in the fiscal year 2021",regulatory
NRW Bank,"for building materials or chemical feed -
stock, may dissolve more quickly, which should be an advantage 
for North Rhine-Westphalia’s strong chemicals industry",stock
NRW Bank,"As the constraints on production ease and economic activity 
accelerates, investment activity should gain momentum in 2022, 
all the more so as economic capacity is likely to be utilised at 
above-average rates as of the second half of the year thanks to 
the strong upturn",investment
NRW Bank,"In this context, at least part of the investment 
projects that were postponed last year should now be realised, 
giving a boost also to commercial construction",investment
NRW Bank,"What is more, part of the savings accumulated by private 
households (that were not affected by a loss of income) during 
the pandemic is likely to be used to finance investments in owner- 
occupied properties or properties serving as capital investments",loss
NRW Bank,"The German government is unlikely to encounter any financing 
problems in the future, as the high credit ratings of its bonds 
mean that the latter should remain in high demand in the event 
of financial market turbulence",bonds
NRW Bank,"Germany nevertheless has a high interest rate risk, which is 
fuelled by the low interest rates that have been prevailing for a 
long time",interest
NRW Bank,"Safe investment havens 
should then be in demand again and the ten-year Bund yield 
might be pushed back towards −0",investment
NRW Bank,"BANK and its well-established promotional portfolio will 
continue to play a key role in the economic and structural 
develop  ment of North Rhine-Westphalia and combine financing individuals, some of whom would no longer be able to pay higher 
interest charges for follow-up financing or for loans without fixed 
interest rates",interest
NRW Bank,"According to the Financial Stability Board, the real estate credit 
market deserves special attention in this respect",credit
NRW Bank,"Although many real estate loans are financed on a 
long-term basis, a noticeable rise in interest rates could cause 
problems with a certain time lag",interest
NRW Bank,"Much higher interest rates 
would also have the side-effect of a potential partial decline in 
real estate prices",interest
NRW Bank,"In such a case, a potential realisation of real 
estate collateral would possibly entail losses for banks",loss
NRW Bank,"In the event of 
rising interest rates, increased expenses for credit risks might 
gain importance for corporates and private individuals",interest
NRW Bank,"At the same time, noticeable changes in interest rates are unlikely  
in the eurozone, as the ECB should maintain its expansionary 
monetary policy",interest
NRW Bank,"Moreover, demand for investment 
loans is likely to pick up only as economic uncertainties ease in 
the course of the year",investment
NRW Bank,"Gründung und 
Wachstum programme, under which newly established businesses  
as well as small and medium-sized enterprises will benefit from 
low-interest loans",interest
NRW Bank,"BANK, only the interest  
amounts to be paid by the state due to the utilisation of loans 
from the federal government for the promotion of housing con -
struction and modernisation (subsidies pursuant to Article 104a, 
Para",interest
NRW Bank,"Further 
profit distributions are not permitted under NRW",profit
NRW Bank,"Moreover, operating expenses are expected to rise slightly in the 
context of digitalisation investments",investment
NRW Bank,"The Board of Guarantors decides, among other things, on the 
principles of the business, promotional and risk policies and on 
the release of liability of the members of the Supervisory Board 
and the Managing Board",liability
NRW Bank,"The Asset Liability Committee (ALCO) is responsible for the 
Bank’s asset / liability management",liability
NRW Bank,"The ALCO’s tasks include market risk and liquidity risk 
management, Bank-wide risk management, profit management 
as well as balance sheet structure management",profit
NRW Bank,"BANK provides support in disbursing grants 
awarded for equity reasons in the context of the State of North 
Rhine-Westphalia’s reconstruction aid",equity
NRW Bank,"Annual Report 2021
61
Management Report
as well as current macroeconomic, political and regulatory 
developments and their potential effects on individual exposures",regulatory
NRW Bank,"The main focus is on the further development of the There is one Credit Committee each for the promotional business 
and the capital market business as well as a Venture Investment 
Committee",investment
NRW Bank,"They prepare credit decisions to be made by the 
Managing Board and take their own credit decisions based on 
predefined levels of competence",credit
NRW Bank,"In addition, the Credit Com -
mittees address issues of a general nature relating to credit risks 
Organisational Structure of Bank Steering
Board of 
Guarantors
Supervisory Board /
Committees
Managing Board
ALCOCredit / Investment 
CommitteesManagement Circle
Front-office Back-office
Annual Report 2021
62
Management Report
procedures, responsibility for compliance and money laundering 
prevention as well as the coordination of the processes for the 
launch of new products",investment
NRW Bank,"The Credit Management business unit is one of the back-office 
units and is mainly in charge of voting, loan processing and on -
going monitoring in the promotional and capital market business 
as well as the preparation of the watchlist (for high-risk exposures)",credit
NRW Bank,"In addition, the Credit Management business unit is responsible 
for coordinating the meetings of the Credit Committee",credit
NRW Bank,"Avoiding defaults takes precedence over 
profit generation in all of the capital market activities which are 
undertaken to support the promotional business",profit
NRW Bank,"New business 
with a sub-investment grade rating is permitted only in the 
promotional business",investment
NRW Bank,"This also applies 
to the separation of functions required in the credit process with 
regard to the back office areas",credit
NRW Bank,"Bank-wide stress tests), the monitoring of limits, risk reporting, 
the daily valuation of trades, the management of the rating 
Annual Report 2021
63
Management Report
latter risk types rank behind the credit and the market risk, how -
ever, as they are less important",credit
NRW Bank,"In both perspectives, the institutional liability, the guarantor 
liability and the explicit refinancing guarantee are not regarded 
as risk-mitigating",liability
NRW Bank,"1 Normative Perspective
The normative perspective is geared to compliance with all 
material regulatory requirements",regulatory
NRW Bank,"The material risks identified are the credit and the market risk 
as well as the liquidity, operational and pension risk",credit
NRW Bank,"The three 
Annual Report 2021
64
Management Report
Taking into account the minimum requirements under the CRR, 
the capital buffer requirements under the KWG and the additional  
capital requirement (SREP surcharge), the regulatory minimum 
capital ratios are 9",regulatory
NRW Bank,"BANK‘s own funds are made up of CET1 capital and Tier-2 
capital, with CET1 capital playing the dominant role",funds
NRW Bank,"All performance indicators are determined in accordance with 
the CRR regulatory requirements, using standard procedures 
exclusively",regulatory
NRW Bank,"2%
 Own funds (€ billions) 18",funds
NRW Bank,"This may be caused by changes in the income statement 
(and the resulting own funds) and by changes in the total risk 
amount",funds
NRW Bank,"2 Economic Perspective
The economic perspective is an essentially mark-to-market view, 
which serves to secure economic losses through disposable capital  
(capital cover)",loss
NRW Bank,"The noticeable 
improvement on the previous year is attributable to the regulatory  
changes that became effective in the reporting year",regulatory
NRW Bank,"The utilisation of the large exposure limit is derived from the 
maximum risk exposure value of all large exposures in relation to 
the large exposure limit, with a regulatory requirement (maximum  
limit) of no more than 100%",regulatory
NRW Bank,"The regulatory requirement for the liquidity coverage ratio – 
which is an indicator of short-term liquidity – is at least 100%",regulatory
NRW Bank,"The sensitivities used for the 
VaR calculation take into account general and specific interest 
rate risks, currency risks and volatility risks (in particular also the 
mark-to-market general interest rate risks from housing promo -
tion and the specific interest rate risks in the capital investment 
business)",investment
NRW Bank,"Interest rate risks relating 
to pension obligations are incorporated into the market risk",interest
NRW Bank,"The economic capital is 
derived conservatively by considering negative deviations from The capital cover is derived from commercial law equity, with 
additional mark-to-market corrections",equity
NRW Bank,"Positive own credit risk effects  
are not accepted as mitigating factors on the liabilities side",credit
NRW Bank,"Besides the market risk, the credit risk is one of the key risks at 
Bank-wide level",credit
NRW Bank,"It is determined using a credit VaR approach 
based on the unexpected loss",loss
NRW Bank,"Expected losses are included as 
standard risk costs in the expected annual result",loss
NRW Bank,"The increase in the holding period 
implies much stronger market price fluctuations, especially with 
the stress-value-at-risk concept applied, in which the present 
value changes of loans and bonds no longer behave linearly, but 
convexly (“gamma effect”)",bonds
NRW Bank,"Accordingly, changes in 
the present value of loans and bonds are no longer calculated by 
linear approximation, but within the context of a complete reval -
uation",bonds
NRW Bank,"This affects in particular the general interest rate risks of 
the equity-funded housing promotion loans as well as the credit the planned result for the year",interest
NRW Bank,"The stress scenarios examine the combined effects 
of a deterioration in borrowers’ creditworthiness (rating down -
grades, increases in probabilities of default and loss given default)  
and of changes in market data (interest rates, credit spreads)",loss
NRW Bank,"spread risks from the securities investment portfolio in the bank -
ing book",investment
NRW Bank,"The impact of simulated  
effects on the income statement can be offset by the high allow -
ance reserves, avoiding a reduction in own funds",funds
NRW Bank,"Under the economic perspective, credit risks and market risks 
play an equally important role in the stress tests",credit
NRW Bank,"The risk from equity holdings results from the risk of incurring 
losses from the provision of equity capital to enterprises",loss
NRW Bank,"BANK’s equity holdings comprise investments which are 
primarily held in the public interest and were essentially trans-
ferred to the Bank upon its inception as well as investments 
 entered into as part of the Bank’s mission as a promotional bank",investment
NRW Bank,"The migration risk shows potential value losses resulting from a 
deterioration in the creditworthiness of a debtor / counterparty",loss
NRW Bank,"The migration risk partly overlaps with the credit spread risk, 
which forms part of the market risk",credit
NRW Bank,"This definition covers  
all aspects of the country risk (creditworthiness, transfer and 
economic risks)",credit
NRW Bank,"2 Methods
Factors playing a key role in the calculation of the credit risk 
include the amount of the exposure, the probability of default able also over multi-year periods of stress",credit
NRW Bank,"There are no signs of restrictions even in stress 
scenarios",restrictions
NRW Bank,"5 Credit Risk
5",credit
NRW Bank,"1 Definition
The credit risk describes the risk of a counterparty being partly 
or fully unable to meet their contractual obligations towards 
NRW",credit
NRW Bank,"There is the risk of a loss or reduced profit resulting 
from the full or partial default of a counterparty",profit
NRW Bank,"This comprises the  
credit risk from loans, issuers and counterparties, risks resulting 
from equity holdings, migration and concentration risks including  
the country risk",equity
NRW Bank,"BANK defines the credit risk from loans as the risk of a 
contractual partner failing to meet its obligations to repay liquid 
funds (e",funds
NRW Bank,credit derivatives),credit
NRW Bank,"The loss given default (LGD) describes the portion of the 
exposure which would irrecoverably be lost in the case of 
insolvency proceedings after realisation of potential collateral",loss
NRW Bank,"BANK determines the economic capital for the credit risk 
on the basis of a credit value-at-risk",credit
NRW Bank,"The credit value-at-risk is calculated on the basis of an expanded 
IRB approach under the CRR",credit
NRW Bank,and the loss given default of each debtor,loss
NRW Bank,"Credit equivalents are recognised 
to calculate counterparty risks from derivatives, taking netting 
and collateral pursuant to standardised framework agreements  
into account",credit
NRW Bank,"In addition, credit derivatives are recognised at 
their nominal value; thereby the purchase of protection reduces 
the exposure of the respective reference counterparty, while 
the sale of protection increases it",credit
NRW Bank,"The total exposure (the credit  
risk-related amount of the exposure) thus differs from the 
business volume",credit
NRW Bank,"In view of 
the joint liability scheme and the fiscal equalisation scheme, 
uniform ratings are used in particular for savings banks  
Annual Report 2021
72
Management Report
5",liability
NRW Bank,"3 Validation
The risk classification procedures and probabilities of default  
as well as the loss given defaults are validated at least once per 
year",loss
NRW Bank,"BANK uses limits and processes to ensure that the credit 
risk is limited",credit
NRW Bank,"Key elements used to monitor the credit risk:As the IRB approach is based on the assumption of an indefinitely  
granular portfolio, an additional concentration surcharge is deter -
mined on the basis of a simulation process and reflected in the 
economic capital",credit
NRW Bank,"Besides the economic capital (unexpected loss), standard risk 
costs (expected loss) are generally taken into account when 
defining the terms and conditions",loss
NRW Bank,"This is to ensure upon the 
closing of a transaction that the expected losses are compen -
sated by corresponding income",loss
NRW Bank,"BANK to 
appro  priately monitor credit risks, to identify unbalanced port -
folio developments and risk concentrations and to take any 
 measures that may be required at an early stage",credit
NRW Bank,"Annual Report 2021
73
Management Report
The promotional funds extended by NRW",funds
NRW Bank,"Sub-investment  
grade exposures may be entered into only if this is required by 
the public promotional mission, e",investment
NRW Bank,"Derivative contracts are concluded with counterparties with 
good credit ratings on the basis of standard contracts",credit
NRW Bank,"New 
business in this portfolio must always be of investment-grade 
quality (this corresponds to internal rating AAA to BBB)",investment
NRW Bank,"rating review, limit 
adjustments)
  Daily monitoring of single name, group, country and economic 
capital limits
  Daily monitoring of capital market investments in the context 
of an early warning system (e",investment
NRW Bank,"changes in credit spreads and 
ratings)
  At least annual monitoring of individual credit exposures
  Ongoing monitoring of the exposures on the watchlist, which 
contains intensive care and problem exposures
 
Suitable escalation processes have been defined for cases where 
limits are exceeded",credit
NRW Bank,"The international 
exposure is focused exclusively on investment-grade countries",investment
NRW Bank,"The European exposure comprises investments in the eurozone 
in the amount of € 17",investment
NRW Bank,"3%) are investment grade 
exposures",investment
NRW Bank,"Annual Report 2021
75
Management Report
As of the balance sheet date, the securitisation exposures – 
mostly of investment-grade quality – amounted to € 3",investment
NRW Bank,"BANK constantly 
monitors the credit risk associated with the underlying reference 
pools of securitisation exposures",credit
NRW Bank,"There are no sub-investment-grade country exposures at sover -
eign level",investment
NRW Bank,"As a general rule, no new capital investments are 
made in these rating classes",investment
NRW Bank,"The total exposure in countries 
with lower investment grade ratings (BBB) declined in the course 
of the fiscal year; a material exposure in this rating category is 
Italy (€ 1",investment
NRW Bank,"2 billion book value of the investment in Portigon AG, 
which is held on behalf of the Federal State of North Rhine-  
Westphalia, is secured by a guarantee from the federal state",investment
