Bank Name,Financial Text,Financial Term
DZ Bank,As matters currently stand the DZ  BANK Groups capital adequacy will continue to be assured for the second  half of 2023 from both economic and regulatory perspectives that is to say it will continue to have at its  disposal the available internal capital and regulatory own funds necessary  to cover the risks associated with  the finance business and other risks arising from the groups business operations,FUNDS
DZ Bank,The DZ  BANK Group has a risk management system  that is updated on an ongoing basis in line with changes  to the business and regulatory environment,REGULATORY
DZ Bank,In addition changes in credit ratings and correlations affect the modeled level of  credit risk,CREDIT
DZ Bank,The key risk management figures used in respect of  capital  are economic capital adequacy the coverage ratio for the financial conglomerate and the regulatory  capital ratios plus the leverage ratio the ratios for the minimum requirement for own funds and eligible liabilities  MREL and the subordinated MREL r atios,FUNDS
DZ Bank,Not least the superviso ry authorities also treat banking business and  insurance business differently and this is reflected in differing regulatory regimes for banks and insurance  companies,REGULATORY
DZ Bank,This means that it is no longer necessary to comply  with the regulatory liquidity requirements at the level of the two individual institutions,REGULATORY
DZ Bank,DZ HYP has applied the capital waiver  pursuant to section 2a 1 2 and 5 of the German Banking Act  KWG in conjunction with article 7 1 CRR under which  provided certain conditions are met  regulatory  supervision at individual bank level may be replaced by supervision of the entir e banking group,REGULATORY
DZ Bank,With the entry into effect of IFRS 17 previous standard IFRS  4 on January  1 2023 the accounting treatment of  insurance contracts in particular the treatment of liabilities to policyholders recognized under equity and  liabilities has been changed at RV,EQUITY
DZ Bank,The result was a negative contribution to earnings and  consequently a decrease in common equity Tier 1 capital at the level of the DZ  BANK banking group as at  December 31 2022,EQUITY
DZ Bank,The first regulatory key figures affected by the transition to IFRS  17 were those reported as at  June 30 2023 as these figures are typically based on the most recent adopted annual financial statements or  audited interim financial statements,REGULATORY
DZ Bank,The coverage ratio for the  DZ BANK financial conglomerate and economic capital adequacy are based on the provisions of Solvency  II  meaning that both assets and equity and liabilities are already measured at fair value,EQUITY
DZ Bank,They also complied with regulatory requirements for liquidity adequacy,REGULATORY
DZ Bank,The DZ  BANK Group remained within its economic risk-bearing capacity  in the first half of 2023 and also  complied with regulatory requirements for capital adequacy on every reporting date,REGULATORY
DZ Bank,The US reiterated its security guarantees for Taiwan in response to a more aggressive  stance from the Chinese government and a series of military maneuvers,SECURITY
DZ Bank,For companies in Germany restrictions on global trade may on the one hand lead to  higher import prices and a shortage of base products and on the other cause a decline in exports,RESTRICTIONS
DZ Bank,The impacts of these geopolitical tensions on credit risk  in the Bank sector and on market risk  in the Insurance  sector are described in chapter  VI,CREDIT
DZ Bank,Moreover in Europe Credit  Suisse  fell into financial distress and was taken over by UBS  Group,CREDIT
DZ Bank,There was no significant impact on credit risk in  the Bank sector or market risk in the Insurance sector either,CREDIT
DZ Bank,Eligibility is recognized on a daily basis and also  takes into account factors such as restrictions on the period in which the securities are freely available,RESTRICTIONS
DZ Bank,From the perspective of DZ  BANK which does not have any direct retail banking business as it is the central  institution this excess liquidity is treated as indirect retail deposits,DEPOSIT
DZ Bank,They  mostly related to reall ocations from current account deposits to fixed -term deposits,DEPOSIT
DZ Bank,The expansion of the liquidity buffer was mainly due to the growth of balances with central banks on the back of  higher volumes of unsecured funding from deposits and own issues,DEPOSIT
DZ Bank,Declining operational deposits from the  cooperative financial network were re placed by issues of short -dated commercial paper and non -operational  deposits primarily from financial customers,DEPOSIT
DZ Bank,The ratio is the amount of available stable funding equity and liabilities relative to the amount of  required stable funding assets -side business,EQUITY
DZ Bank,The increase was primarily driven by higher credit risk and business risk in the  Bank sector,CREDIT
DZ Bank,The changes in the coverage ratio and in the own funds and solvency requirements of the  DZ BANK financial conglomerate are shown in Fig,FUNDS
DZ Bank,This equated to a rise in own funds of 5909  million compared with the end of 2022 mainly comprising an  increase in common equity Tier  1 capital of 4867  million and an increase in additional Tier  1 capital of  1143  million,FUNDS
DZ Bank,By contrast adjustments for effects relating to own credit ratings under  regulatory adjustment items increased to 319  million,CREDIT
DZ Bank,Regulatory adjustments are adjustments relating to  individual accounting -related measurement effects in common equity Tier  1 capital,EQUITY
DZ Bank,As at June  30 2023 the DZ  BANK banking groups common equity Tier  1 capital ratio  was 15,EQUITY
DZ Bank,Regulatory minimum capital requirements specified by the SREP   The minimum capital requirements that the DZ BANK banking group  has to  comply with in 2023 under the  Supervisory Review and Evaluation Process for Basel Pillar 2 SREP comprise those components of Pillar 1 laid  down as mandatory by law and those individually specified by the banking supervisor,REGULATORY
DZ Bank,Compliance with the minimum capital requirements   The external minimum targets  internal observation thresholds  and internal minimum thresholds   applicable to the DZ  BANK banking group for the common equity Tier 1 capital ratio the Tier 1 capital ratio and  the total capital ratio were exceeded as at June 30  2023,EQUITY
DZ Bank,This was mainly due to a sharp rise in common equity Tier  1 capital in connection with the  implementation of IFRS  17 at RV,EQUITY
DZ Bank,The rise in this key figure compared with the end of 2022 was attributable to a rise in senior  preferred liabilities of  2182  million and growth in own funds of 5909  million,FUNDS
DZ Bank,This MREL ratio is the ratio of the total of the regulatory own funds of the DZ  BANK banking  group and the eligible external subordinated MREL liabilities of DZ  BANK to the leverage ratio exposure of the  DZ BANK banking group,FUNDS
DZ Bank,The rise in the subordinated  MREL ratio as a percentage of risk -weighted assets was predominantly driven by the subs tantial growth of the  subordinated volume which  in turn  was mainly attributable to an increase of 1909  million in the portfolio  of senior non -preferred liabilities and an increase of 5909  million in own funds,FUNDS
DZ Bank,It is the ratio of the total of the regulatory own funds of the DZ  BANK  banking group and the eligible external subordinated MREL liabilities of DZ  BANK to the leverage ratio exposure  of the DZ  BANK banking group,FUNDS
DZ Bank,In addition confidence in the banking sector  was shaken especially in the first quarter of 2023 by several smaller US banks defaulting and Credit Suisse  falling int o financial distress,CREDIT
DZ Bank,The credit risk situation of the entities in the Bank sector was not materially impacted despite these unfavorable  macroeconomic conditions,CREDIT
DZ Bank,The exposure in the credit portfolios particularly affected by acute global crises see  chapter  VI,CREDIT
DZ Bank,Changes in the credit portfolio will be monitored closely in the  second half of the financial year especially in vi ew of these conditions,CREDIT
DZ Bank,This is done by dividing the credit portfolio into business -related  homogeneous segments on the ba sis of characteristics such as industry code to reflect the sector product type  and the rating system used to determine the credit rating,CREDIT
DZ Bank,In both figures the value -at-risk relates to the trading and banking books  for regulatory purposes,REGULATORY
DZ Bank,The slight fall in value -at-risk in the banking book for regulatory purposes resulted mainly from minor  adjustments to the composition of the portfolio in the course of ordinary business activities,REGULATORY
DZ Bank,Further information on equity is presented in note 40,EQUITY
DZ Bank,The main difference between IFRS 17 and IFRS 4 is the uniform application of accounting policies in are as such  as revenue recognition the measurement of liabilities and the realization of gains at the start of the contract,REVENUE
DZ Bank,Any existing line items on the balance sheet that would not  exist had IFRS 17 alway s applied must be derecognized and any resulting net differences must be recognized  in equity,EQUITY
DZ Bank,For all non -life insurance business e xcept for casualty insurance with premium refund the measurement  model developed for the liability for remaining coverage is used in the premium allocation approach,LIABILITY
DZ Bank,The amendment to IAS  12 Income Taxes  provides an exemption in certain circumstances that means that no  deferred tax assets or liabilities are recognized  at the time of acquisition of an asset or liability,LIABILITY
DZ Bank,Such service contracts are subject to the revenue recognition requirements  specified in IFRS  15,REVENUE
DZ Bank,On subsequent measurement the carrying amount of a GIC at the end of each reporting period is the sum of  the liability for future coverage and the liability for incurred claims,LIABILITY
DZ Bank,On subsequent measurement of the  liability for remaining coverage each GIC i s remeasured using current assumptions and parameters,LIABILITY
DZ Bank,The liability for remainin g coverage is calculated  at each balance sheet date from the sum of the present value of the estimated cash outflows the risk  adjustment for non -financial risk and the CSM,LIABILITY
DZ Bank,This simplification can be applied upon initial recognition of a GIC if an entity reasonably  expects th at use of the premium allocation approach will result in a measurement of the liability for future  coverage that is not materially different from its measurement under the general measurement model or if the  coverage period of each contract in the GIC is o ne year or less,LIABILITY
DZ Bank,At initial recognition of each group of insurance contracts measured using the premium allocation approach  the carrying amount of the liability for remaining coverage is measured on the basis of the premiums received  at initial recognition less any insurance acquisition cash flows that have been allocated to the GIC,LIABILITY
DZ Bank,Insurance contract assets and liabilities   Liability for remaining coverage   Fulfillment cash flows   For the non -life portfolios cash flows  calculated using the general measurement model  for estimated  future claims and the associated premiums and co sts are needed to be able to determine the liability for  remaining coverage,LIABILITY
DZ Bank,In addition various payment  patterns for the insurance acquisition cash flows administration costs fire protection taxes and premium  refunds are modeled,FUNDS
DZ Bank,In inward reinsurance the fulfillment cash flows  both for the liability for remaining cov erage and for the  liability for incurred claims  are measured using estimates of future cash flows determined in accordance with  IFRS 17,LIABILITY
DZ Bank,The outstand ing cash flows are then divided into those for coverage already provided liability for incurred  claims and those for coverage still outstanding liability for remaining coverage,LIABILITY
DZ Bank,The risk -free liquid basic yield curve is determined using the liquid risk -free swap rat es based on 6M Euribor  which are derived from observable market prices and are extrapolated for maturities for which no observable  market prices can be determined,SWAP
DZ Bank,Investment component payments are not recognized as part of insurance revenue or insurance service  expenses,REVENUE
DZ Bank,In the case of insurance contracts without direct participation features the CSM is calculated at each  reporting date from the carrying amount at the end of the preceding reporting period adjusted by the  following    The CSM for all new contracts added to the GIC over the course of the year    The interest accreted on the carrying amount of the CSM during the reporting period    The changes to the fulfillment cash flows relating to future services    The effect of any currency exchange differences on the CSM    The amo unt recognized as insurance revenue on the basis of the services performed during the year     In the case of insurance contracts with direct participation features the CSM is calculated at each reporting  date from the carrying amount at the end of the prece ding reporting period adjusted by the following    The CSM for all new contracts added to the GIC over the course of the year    The change in the amount of the entitys share of the fair value of the underlying items    The changes to the fulfillment cash flows  relating to future services    The effect of any currency exchange differences on the CSM    The amount recognized as insurance revenue on the basis of the services performed during the year     In each period a share of the CSM of a GIC is recognized in profit o r loss in order to reflect the services  provided on the basis of the number of coverage units provided in the year,REVENUE
DZ Bank,Liability for incurred claims   In non -life insurance the liability for incurred claims in respect of a GIC is recognized in the amount of the  fulfillment cash flows related to claim s incurred,LIABILITY
DZ Bank,To calculate the liability for incurred claims the following 3 components must be measured   Claims provision   Claims provisions are provisions for known claims and claims incurred but not reported,LIABILITY
DZ Bank,In the life insurance business benefits paid due to occupational incapacity or total unfitness  for work are part of the liability for remaining coverage,LIABILITY
DZ Bank,Insurance revenue is the amount recognized to depict the provision of services  relating to the GIC in an amount that refl ects the consideration to which the entity expects to be entitled in  97  DZ BANK    2023 Half -Year Financial Report   Interim consolidated financial statements   Notes    exchange for these services,REVENUE
DZ Bank,The insurance revenue and insurance service expenses recognized in profit or loss  must not contain any investment components,REVENUE
DZ Bank,Regulatory RORAC is a risk -adjusted performance measure,REGULATORY
DZ Bank,It therefore shows the  return on the regulatory risk capital employed,REGULATORY
DZ Bank,Additional equity compon ents  Additional Tier 1 notes   In the period under review DZ  BANK issued a tranche of additional Tier 1 notes AT1 bonds with a total  volume of 1143  million,BONDS
DZ Bank,In previous years DZ  BANK had issued tranches of AT1 bonds in 2 placements with a total volume of  2150  million,BONDS
DZ Bank,The bonds do not have any maturity date and are subject to the terms and conditions set out in the relevant  prospectus,BONDS
DZ Bank,Among other things the terms and conditions specify that DZ  BANK may only call the bonds in  their entirety and not in part provided t hat there are certain regulatory or tax reasons for doing so,BONDS
DZ Bank,In all  instances DZ  BANK must obtain the consent of the competent supervisory authority in order to call the bonds,BONDS
DZ Bank,The tranches of AT1 bonds issued are shown in the Additional equity componen ts sub -item,BONDS
DZ Bank,Building society simulation models are used to calculate risk -bearing capacity and for regulatory purposes,REGULATORY
DZ Bank,These are frequently  factored into the measurement of futures options swaps and structured issues,SWAP
DZ Bank,They are used to  measure credit default swaps and are factored into the measurement of structured issues,SWAP
DZ Bank,Equity prices   This category includes not only equity prices but also prices for equity indices,EQUITY
DZ Bank,The presentation of the sensitivities to equity prices relates to a shift of plus 1  percent in  relation to fair value,EQUITY
DZ Bank,Volatilities   These include va rious volatilities for commodities equities and currencies as well as capfloor volatilities and  swaption volatilities,SWAP
DZ Bank,For the latter particularly derivative products such as swaps and options fly volatilities  and risk reversal volatilities are also f actored into the calculations,SWAP
DZ Bank,Yield c urves   In addition to standard yield curves this category covers cross -currency spread curves and tenor basis spread  curves as well as fixing fund and swap rates,SWAP
