Bank Name,Financial Text,Financial Term
Mercedes-Benz Bank,Annual Financial Statements 2022  Mercedes-Benz Group AG Other Notes 36 The Kuwait Investment Authority  as Agent for the Gov - ernment of the State of Kuwait Kuwait City State of  Kuwait notified us pursuant to Section 21 Subsection 1 of  the German Securities Trading Act WpHG old version  that the voting rights of the State of Kuwait in the then  Daimler AG at that time Mercedesstr,INVESTMENT
Mercedes-Benz Bank,The noti- fication corrected the Kuwait Investment Authoritys noti- fication of 24 April 2010,INVESTMENT
Mercedes-Benz Bank,To the companys knowledge  the actual percentage of voting rights held by the Kuwait  Investment Authority as of 31 December 2022 is 6,INVESTMENT
Mercedes-Benz Bank,Declaration of Compliance with the German Corpo- rate Governance Code   The mandatory statement pursuant to Section 161 of the  German Stock Corporation Act AktG has been issued by  the Board of Management and the Supervisory Board and  is permanently accessible at   w group,STOCK
Mercedes-Benz Bank,Jupiter Green Investment Trust PLC until 7 September 2022  British Standards Institution since 1 September 2022 Marco Gobbetti Chief Executive Officer of Salvatore Ferragamo  S,INVESTMENT
Mercedes-Benz Bank,Al Saad  Chairman of the Board of Directors and Director   General of the Arab Fund for Economic  Social   Development  Dr Clemens Brsig  Former Chairman of the Supervisory Board of   Deutsche Bank AG Committees of the Supervisory Board  Committee pursuant to Section 27 Subsection 3   of the German Codetermination Act MitbestG  Dr Bernd Pischetsrieder  Chairman   Ben van Beurden  Michael Brecht until 29 April 2022  Ergun Lmali since 29 April 2022  Roman Zitzelsberger Presidential Committee Dr Bernd Pischetsrieder  Chairman   Ben van Beurden   Michael Brecht until 29 April 2022  Ergun Lmali since 29 April 2022  Roman Zitzelsberger Audit Committee Olaf Koch  Chairman since 29 April 2022  Dr Clemens Brsig former Chairman until 29 April 2022  Michael Brecht  Timotheus Httges since 29 April 2022  Ergun Lmali Nomination Committee Dr Bernd Pischetsrieder  Chairman   Sari Baldauf   Ben van Beurden      Employee representative    Group mandateLegal Affairs Committee Olaf Koch  Chairman  Dr Clemens Brsig former Chairman until 29 April 2022  Michael Brecht until 29 April 2022  Liz Centoni   Dame Veronica Anne Polly Courtice   since 29 April 2022  Michael Hberle   Ergun Lmali Roman Romanowski since 29 April 2022   43 43 Annual Financial Statements 2022  Mercedes-Benz Group AG Other NotesStatement of Investments pursuant to Section 285 of the German Commercial Code HGB in conjunction with Section 286 Subsection 3   Sentence 1 No,INVESTMENT
Mercedes-Benz Bank,For informa- tion regarding equity and earnings IFRS values are gen- erally used for fully consolidated subsidiaries,EQUITY
Mercedes-Benz Bank,Information on equity and earnings and on other investments is omitted pursuant to Section 286 Subsec - tion 3 Sentence 1 No,INVESTMENT
Mercedes-Benz Bank,Joint ventures accounted for using the equity method in the Consolidated Financial Statements Automotive Cells Company SE Bruges France 33,EQUITY
Mercedes-Benz Bank,Associated companies accounted for using the equity method in the Consolidated Financial Statements BAIC Motor Corporation Ltd,EQUITY
Mercedes-Benz Bank,In the case of financial receivables from  subsidiaries the credit rating of the debtor is also based  on the future earnings value for the respective participa- tion,CREDIT
Mercedes-Benz Bank,The Company recorded impairment losses of  504 mil - lion PY  0 million on shares in subsidiaries in the  financial year 2022,LOSS
Mercedes-Benz Bank,OUR AUDIT APPROACH We first of all evaluated the process for identifying indi- cations of possible impairment and assessed on the  basis of the information obtained in the course of our  audit for which shares in subsidiaries and financial  receivables from subsidiaries there is an indication of the  need to recognise an impairment loss,LOSS
Mercedes-Benz Bank,To this end we  appraised in particular the impairment test documenta- tion and reviewed the forecasts on the future develop- ment of the revenues and earnings or the expected  future financial surpluses of the individual companies  and discussed this with those responsible for the plan- ning,REVENUE
Mercedes-Benz Bank,Other Legal and Regulatory Requirements Report on the Assurance on the Electronic Rendering  of the Annual Financial Statements and the Combined  Management Report Prepared for Publication Pur - poses in Accordance with Section 317 paragraph 3a  HGB We have performed assurance work in accordance with  Section 317 paragraph 3a HGB to obtain reasonable  assurance about whether the rendering of the annual  financial statements and the combined management  report hereinafter the ESEF documents contained in  the file mercedesbenzgroupag-2022-12-31-de,REGULATORY
