Bank Name,Financial Text,Financial Term
NRW Bank,These unscheduled repayments led to reduced  receivables and consequently to reduced interest income,INTEREST
NRW Bank,In the equity investment business the result of  153,INVESTMENT
NRW Bank,Annual Report 2021 49 Management Report The risk result in the equity investment and securities business  amounted to  25,INVESTMENT
NRW Bank,The withdrawal and the termination of own issues resulted in net  losses of  49,LOSS
NRW Bank,Reasons for investors to return the securities include municipalities in 2021 made it possible to regain scope for interest   rate reductions that had been lost due to the low interest rates  which increased the attractiveness of many promotional loan  programmes,INTEREST
NRW Bank,On balance the Frderleistung used in the form  of interest rate subsidies was much higher than in the previous  year,INTEREST
NRW Bank,Net interest income in Equity Finance increased primarily due to  higher profit distributions,PROFIT
NRW Bank,On the one hand  commission income for liability releases under the NRW,LIABILITY
NRW Bank,Annual Report 2021 50 Management Report on a par with the previous year and was mainly attributable to  interest expenses in conjunction with the valuation of provisions  for pensions and additional benefits,INTEREST
NRW Bank,BANKs creditworthiness and  reconfirmed the Banks good ratings,CREDIT
NRW Bank,for instance the desire to change their maturity profiles and  nominal interest rates as well as to optimise existing lines,INTEREST
NRW Bank,In  the long term this will improve the Banks funding base and  strengthen its profitability as the Bank may make new issues at  current conditions,PROFIT
NRW Bank,Net interest income in the Staff  Services segment amounted to   53,INTEREST
NRW Bank,Other sources of refinancing were the ECBs TLTRO III  as well as programme-linked funds from KfW Bankengruppe and  Landwirtschaftliche Rentenbank for the on-lending business,FUNDS
NRW Bank,At 25 2020 12  green bonds and social bonds accounted for a growing share of  NRW,BONDS
NRW Bank,EUR 32 USD 24 HKD 1 GBP 17 NZD 1 AUD Social Bonds 4EUR Green Bonds 8 EUR Social Bonds 13 Annual Report 2021 52 Management Report declined to  13,BONDS
NRW Bank,BANKs equity investments and equity  investments in affiliated companies remained unchanged from  the previous year at  2,INVESTMENT
NRW Bank,Under the house bank procedure customers file  an application for promotional funds with the house bank which  passes it on to NRW,FUNDS
NRW Bank,BANK then makes the funds  available to the customer through their house bank,FUNDS
NRW Bank,Equity capital as defined in the German Commercial Code HGB  remained unchanged at  18,EQUITY
NRW Bank,The bottleneck is primarily affecting the automotive  industry which however plays a far less important role in North The regulatory capital requirements were complied with at all  times in the fiscal year 2021,REGULATORY
NRW Bank,for building materials or chemical feed - stock may dissolve more quickly which should be an advantage  for North Rhine-Westphalias strong chemicals industry,STOCK
NRW Bank,As the constraints on production ease and economic activity  accelerates investment activity should gain momentum in 2022  all the more so as economic capacity is likely to be utilised at  above-average rates as of the second half of the year thanks to  the strong upturn,INVESTMENT
NRW Bank,In this context at least part of the investment  projects that were postponed last year should now be realised  giving a boost also to commercial construction,INVESTMENT
NRW Bank,What is more part of the savings accumulated by private  households that were not affected by a loss of income during  the pandemic is likely to be used to finance investments in owner-  occupied properties or properties serving as capital investments,LOSS
NRW Bank,The German government is unlikely to encounter any financing  problems in the future as the high credit ratings of its bonds  mean that the latter should remain in high demand in the event  of financial market turbulence,BONDS
NRW Bank,Germany nevertheless has a high interest rate risk which is  fuelled by the low interest rates that have been prevailing for a  long time,INTEREST
NRW Bank,Safe investment havens  should then be in demand again and the ten-year Bund yield  might be pushed back towards 0,INVESTMENT
NRW Bank,BANK and its well-established promotional portfolio will  continue to play a key role in the economic and structural  develop  ment of North Rhine-Westphalia and combine financing individuals some of whom would no longer be able to pay higher  interest charges for follow-up financing or for loans without fixed  interest rates,INTEREST
NRW Bank,According to the Financial Stability Board the real estate credit  market deserves special attention in this respect,CREDIT
NRW Bank,Although many real estate loans are financed on a  long-term basis a noticeable rise in interest rates could cause  problems with a certain time lag,INTEREST
NRW Bank,Much higher interest rates  would also have the side-effect of a potential partial decline in  real estate prices,INTEREST
NRW Bank,In such a case a potential realisation of real  estate collateral would possibly entail losses for banks,LOSS
NRW Bank,In the event of  rising interest rates increased expenses for credit risks might  gain importance for corporates and private individuals,INTEREST
NRW Bank,At the same time noticeable changes in interest rates are unlikely   in the eurozone as the ECB should maintain its expansionary  monetary policy,INTEREST
NRW Bank,Moreover demand for investment  loans is likely to pick up only as economic uncertainties ease in  the course of the year,INVESTMENT
NRW Bank,Grndung und  Wachstum programme under which newly established businesses   as well as small and medium-sized enterprises will benefit from  low-interest loans,INTEREST
NRW Bank,BANK only the interest   amounts to be paid by the state due to the utilisation of loans  from the federal government for the promotion of housing con - struction and modernisation subsidies pursuant to Article 104a  Para,INTEREST
NRW Bank,Further  profit distributions are not permitted under NRW,PROFIT
NRW Bank,Moreover operating expenses are expected to rise slightly in the  context of digitalisation investments,INVESTMENT
NRW Bank,The Board of Guarantors decides among other things on the  principles of the business promotional and risk policies and on  the release of liability of the members of the Supervisory Board  and the Managing Board,LIABILITY
NRW Bank,The Asset Liability Committee ALCO is responsible for the  Banks asset  liability management,LIABILITY
NRW Bank,The ALCOs tasks include market risk and liquidity risk  management Bank-wide risk management profit management  as well as balance sheet structure management,PROFIT
NRW Bank,BANK provides support in disbursing grants  awarded for equity reasons in the context of the State of North  Rhine-Westphalias reconstruction aid,EQUITY
NRW Bank,Annual Report 2021 61 Management Report as well as current macroeconomic political and regulatory  developments and their potential effects on individual exposures,REGULATORY
NRW Bank,The main focus is on the further development of the There is one Credit Committee each for the promotional business  and the capital market business as well as a Venture Investment  Committee,INVESTMENT
NRW Bank,They prepare credit decisions to be made by the  Managing Board and take their own credit decisions based on  predefined levels of competence,CREDIT
NRW Bank,In addition the Credit Com - mittees address issues of a general nature relating to credit risks  Organisational Structure of Bank Steering Board of  Guarantors Supervisory Board  Committees Managing Board ALCOCredit  Investment  CommitteesManagement Circle Front-office Back-office Annual Report 2021 62 Management Report procedures responsibility for compliance and money laundering  prevention as well as the coordination of the processes for the  launch of new products,INVESTMENT
NRW Bank,The Credit Management business unit is one of the back-office  units and is mainly in charge of voting loan processing and on - going monitoring in the promotional and capital market business  as well as the preparation of the watchlist for high-risk exposures,CREDIT
NRW Bank,In addition the Credit Management business unit is responsible  for coordinating the meetings of the Credit Committee,CREDIT
NRW Bank,Avoiding defaults takes precedence over  profit generation in all of the capital market activities which are  undertaken to support the promotional business,PROFIT
NRW Bank,New business  with a sub-investment grade rating is permitted only in the  promotional business,INVESTMENT
NRW Bank,This also applies  to the separation of functions required in the credit process with  regard to the back office areas,CREDIT
NRW Bank,Bank-wide stress tests the monitoring of limits risk reporting  the daily valuation of trades the management of the rating  Annual Report 2021 63 Management Report latter risk types rank behind the credit and the market risk how - ever as they are less important,CREDIT
NRW Bank,In both perspectives the institutional liability the guarantor  liability and the explicit refinancing guarantee are not regarded  as risk-mitigating,LIABILITY
NRW Bank,The material risks identified are the credit and the market risk  as well as the liquidity operational and pension risk,CREDIT
NRW Bank,The three  Annual Report 2021 64 Management Report Taking into account the minimum requirements under the CRR  the capital buffer requirements under the KWG and the additional   capital requirement SREP surcharge the regulatory minimum  capital ratios are 9,REGULATORY
NRW Bank,BANKs own funds are made up of CET1 capital and Tier-2  capital with CET1 capital playing the dominant role,FUNDS
NRW Bank,All performance indicators are determined in accordance with  the CRR regulatory requirements using standard procedures  exclusively,REGULATORY
NRW Bank,This may be caused by changes in the income statement  and the resulting own funds and by changes in the total risk  amount,FUNDS
NRW Bank,The noticeable  improvement on the previous year is attributable to the regulatory   changes that became effective in the reporting year,REGULATORY
NRW Bank,The utilisation of the large exposure limit is derived from the  maximum risk exposure value of all large exposures in relation to  the large exposure limit with a regulatory requirement maximum   limit of no more than 100,REGULATORY
NRW Bank,The regulatory requirement for the liquidity coverage ratio   which is an indicator of short-term liquidity  is at least 100,REGULATORY
NRW Bank,The sensitivities used for the  VaR calculation take into account general and specific interest  rate risks currency risks and volatility risks in particular also the  mark-to-market general interest rate risks from housing promo - tion and the specific interest rate risks in the capital investment  business,INVESTMENT
NRW Bank,Interest rate risks relating  to pension obligations are incorporated into the market risk,INTEREST
NRW Bank,The economic capital is  derived conservatively by considering negative deviations from The capital cover is derived from commercial law equity with  additional mark-to-market corrections,EQUITY
NRW Bank,Positive own credit risk effects   are not accepted as mitigating factors on the liabilities side,CREDIT
NRW Bank,Besides the market risk the credit risk is one of the key risks at  Bank-wide level,CREDIT
NRW Bank,It is determined using a credit VaR approach  based on the unexpected loss,LOSS
NRW Bank,Expected losses are included as  standard risk costs in the expected annual result,LOSS
NRW Bank,The increase in the holding period  implies much stronger market price fluctuations especially with  the stress-value-at-risk concept applied in which the present  value changes of loans and bonds no longer behave linearly but  convexly gamma effect,BONDS
NRW Bank,Accordingly changes in  the present value of loans and bonds are no longer calculated by  linear approximation but within the context of a complete reval - uation,BONDS
NRW Bank,This affects in particular the general interest rate risks of  the equity-funded housing promotion loans as well as the credit the planned result for the year,INTEREST
NRW Bank,The stress scenarios examine the combined effects  of a deterioration in borrowers creditworthiness rating down - grades increases in probabilities of default and loss given default   and of changes in market data interest rates credit spreads,LOSS
NRW Bank,spread risks from the securities investment portfolio in the bank - ing book,INVESTMENT
NRW Bank,The impact of simulated   effects on the income statement can be offset by the high allow - ance reserves avoiding a reduction in own funds,FUNDS
NRW Bank,Under the economic perspective credit risks and market risks  play an equally important role in the stress tests,CREDIT
NRW Bank,The risk from equity holdings results from the risk of incurring  losses from the provision of equity capital to enterprises,LOSS
NRW Bank,BANKs equity holdings comprise investments which are  primarily held in the public interest and were essentially trans- ferred to the Bank upon its inception as well as investments   entered into as part of the Banks mission as a promotional bank,INVESTMENT
NRW Bank,The migration risk shows potential value losses resulting from a  deterioration in the creditworthiness of a debtor  counterparty,LOSS
NRW Bank,The migration risk partly overlaps with the credit spread risk  which forms part of the market risk,CREDIT
NRW Bank,This definition covers   all aspects of the country risk creditworthiness transfer and  economic risks,CREDIT
NRW Bank,There are no signs of restrictions even in stress  scenarios,RESTRICTIONS
NRW Bank,There is the risk of a loss or reduced profit resulting  from the full or partial default of a counterparty,PROFIT
NRW Bank,This comprises the   credit risk from loans issuers and counterparties risks resulting  from equity holdings migration and concentration risks including   the country risk,EQUITY
NRW Bank,BANK defines the credit risk from loans as the risk of a  contractual partner failing to meet its obligations to repay liquid  funds e,FUNDS
NRW Bank,The loss given default LGD describes the portion of the  exposure which would irrecoverably be lost in the case of  insolvency proceedings after realisation of potential collateral,LOSS
NRW Bank,BANK determines the economic capital for the credit risk  on the basis of a credit value-at-risk,CREDIT
NRW Bank,The credit value-at-risk is calculated on the basis of an expanded  IRB approach under the CRR,CREDIT
NRW Bank,Credit equivalents are recognised  to calculate counterparty risks from derivatives taking netting  and collateral pursuant to standardised framework agreements   into account,CREDIT
NRW Bank,In addition credit derivatives are recognised at  their nominal value thereby the purchase of protection reduces  the exposure of the respective reference counterparty while  the sale of protection increases it,CREDIT
NRW Bank,The total exposure the credit   risk-related amount of the exposure thus differs from the  business volume,CREDIT
NRW Bank,In view of  the joint liability scheme and the fiscal equalisation scheme  uniform ratings are used in particular for savings banks   Annual Report 2021 72 Management Report 5,LIABILITY
NRW Bank,BANK uses limits and processes to ensure that the credit  risk is limited,CREDIT
NRW Bank,Key elements used to monitor the credit riskAs the IRB approach is based on the assumption of an indefinitely   granular portfolio an additional concentration surcharge is deter - mined on the basis of a simulation process and reflected in the  economic capital,CREDIT
NRW Bank,Besides the economic capital unexpected loss standard risk  costs expected loss are generally taken into account when  defining the terms and conditions,LOSS
NRW Bank,This is to ensure upon the  closing of a transaction that the expected losses are compen - sated by corresponding income,LOSS
NRW Bank,BANK to  appro  priately monitor credit risks to identify unbalanced port - folio developments and risk concentrations and to take any   measures that may be required at an early stage,CREDIT
NRW Bank,Annual Report 2021 73 Management Report The promotional funds extended by NRW,FUNDS
NRW Bank,Sub-investment   grade exposures may be entered into only if this is required by  the public promotional mission e,INVESTMENT
NRW Bank,Derivative contracts are concluded with counterparties with  good credit ratings on the basis of standard contracts,CREDIT
NRW Bank,New  business in this portfolio must always be of investment-grade  quality this corresponds to internal rating AAA to BBB,INVESTMENT
NRW Bank,rating review limit  adjustments   Daily monitoring of single name group country and economic  capital limits   Daily monitoring of capital market investments in the context  of an early warning system e,INVESTMENT
NRW Bank,changes in credit spreads and  ratings   At least annual monitoring of individual credit exposures   Ongoing monitoring of the exposures on the watchlist which  contains intensive care and problem exposures   Suitable escalation processes have been defined for cases where  limits are exceeded,CREDIT
NRW Bank,The international  exposure is focused exclusively on investment-grade countries,INVESTMENT
NRW Bank,The European exposure comprises investments in the eurozone  in the amount of  17,INVESTMENT
NRW Bank,Annual Report 2021 75 Management Report As of the balance sheet date the securitisation exposures   mostly of investment-grade quality  amounted to  3,INVESTMENT
NRW Bank,BANK constantly  monitors the credit risk associated with the underlying reference  pools of securitisation exposures,CREDIT
NRW Bank,There are no sub-investment-grade country exposures at sover - eign level,INVESTMENT
NRW Bank,As a general rule no new capital investments are  made in these rating classes,INVESTMENT
NRW Bank,The total exposure in countries  with lower investment grade ratings BBB declined in the course  of the fiscal year a material exposure in this rating category is  Italy  1,INVESTMENT
NRW Bank,Equity investment exposures are included in economic capital  management and reflected in the credit risk,INVESTMENT
NRW Bank,For  latent credit risks a general value adjustment is made in accor - dance with IDW RS BFA 7,CREDIT
NRW Bank,The equity investment business comprises participations in the  public interest which are primarily held on behalf of the Federal  State of North Rhine-Westphalia and were essentially transferred  to the Bank upon its inception as well as investments entered  into as part of the Banks promotional mission,INVESTMENT
NRW Bank,The credit risks  arising from the investments are largely based on strategic and  operational risks which are primarily analysed using the corpo - rate data made available for investment controlling purposes,INVESTMENT
NRW Bank,As  part of the controlling of investments results are controlled and  plans monitored on a regular basis in addition investments are  checked for risk-relevant issues,INVESTMENT
NRW Bank,At some of these investments the Bank  is represented through mandates on bodies such as advisory  councils supervisory boards or investment committees and  or  attends their shareholder meetings,INVESTMENT
NRW Bank,Moreover the investment  contracts usually contain regulations which reserve a veto     approval right for NRW,INVESTMENT
NRW Bank,For some equity investments the credit risk is reduced due to   a strong involvement of the public sector,INVESTMENT
NRW Bank,The promotional   business for instance has an investment portfolio with a total  exposure of  141,INVESTMENT
NRW Bank,This definition covers interest rate foreign exchange rate and  volatility risks,INTEREST
NRW Bank,Equity risks are assumed by the Bank only tempo - rarily and on a case-by-case basis in the context of its promotional   business,EQUITY
NRW Bank,As far as the interest rate risk is concerned a distinction   is made between the general and the specific interest rate risk,INTEREST
NRW Bank,It comprises both changes in general interest rates and changes  in the credit spread of issuer classes and changes in the credit  spread of individual issuers residual risk,INTEREST
NRW Bank,BANK manages market risks both for net interest income  income-oriented perspective and for the economic value of the  Bank value-oriented perspective,INTEREST
NRW Bank,Stress VaR is calculated for daily  management at a 95 confidence level for a one-day holding  period and takes into account all risk factors relevant for the  portfolio such as interest rates foreign exchange rates implicit  volatilities and credit spreads,INTEREST
NRW Bank,In the securities business the risk provision is calculated on the  basis of market information mathematical models and individual  creditworthiness estimates,CREDIT
NRW Bank,Opportunities arise for instance from rating upgrades of the  exposures which means that less rating-related economic capital  needs to be set aside for credit risks,CREDIT
NRW Bank,BANK determines anticipated losses on the basis of proba - bilities of default and loss given default and incorporates them in  the planning and extrapolation for its result under HGB,LOSS
NRW Bank,There is  a possibility that the actual defaults are lower than the anticipated  losses,LOSS
NRW Bank,Above and beyond the day-to-day management of the interest- bearing business strategic interest rate risks from pension obli - gations incl,INTEREST
NRW Bank,benefit obligations and participations in the public  interest are considered,INTEREST
NRW Bank,Strategic interest rate risks from pension  obligations result from the Banks strategic decisions regarding  the capital investment of pension provisions in cases where the  maturity of the investment does not exactly match the payment  profile,INVESTMENT
NRW Bank,There is a risk that the interest income generated from  the investment needs to be complemented by other operating  income to meet all pension obligations,INVESTMENT
NRW Bank,In addition strategic  interest rate risks include risks from participations in the public  interest if the term of the refinancing differs from the assumed  term of the investment,INVESTMENT
NRW Bank,In the investment   book and the trading book the stressed VaR is monitored across  all levels from the Bank as a whole down to individual sub-port - folios,INVESTMENT
NRW Bank,Under this value-oriented perspective the general interest rate  risks from the equity-funded social housing promotional business  as well as the specific interest rate risks credit spreads are con - sidered in the investment portfolio,INVESTMENT
NRW Bank,The mark-to-market analysis is complemented by other instru - ments for managing the HGB income statement income-  oriented   perspective which take more extensive account of the Banks  buy-and-hold strategy and its focus on HGB net interest income  net interest income based on HGB sensitivities,INTEREST
NRW Bank,In the investment  portfolio this may include potentially open interest or foreign  exchange rate positions resulting from assets and liabilities with  different fixed interest periods or currencies which have not yet  been hedged on a nominal value basis in the context of asset    liability management,LIABILITY
NRW Bank,The resulting market value fluctuations are not reflected   in profit  loss in the HGB income statement provided there is no  permanent impairment,PROFIT
NRW Bank,As investments in the investment port - folio are made with the intention of being held to maturity the  hedges used by the Bank relate to the nominal value at maturity,INVESTMENT
